request_id,scheduled_offset_us,source_second,target_rps,scheduled_requests_in_second
req-00014873,338846939,338,48.625000,49
req-00014874,338867347,338,48.625000,49
req-00014875,338887755,338,48.625000,49
req-00014876,338908163,338,48.625000,49
req-00014877,338928571,338,48.625000,49
req-00014878,338948980,338,48.625000,49
req-00014879,338969388,338,48.625000,49
req-00014880,338989796,338,48.625000,49
req-00014881,339010417,339,48.333333,48
req-00014882,339031250,339,48.333333,48
req-00014883,339052083,339,48.333333,48
req-00014884,339072917,339,48.333333,48
req-00014885,339093750,339,48.333333,48
req-00014886,339114583,339,48.333333,48
req-00014887,339135417,339,48.333333,48
req-00014888,339156250,339,48.333333,48
req-00014889,339177083,339,48.333333,48
req-00014890,339197917,339,48.333333,48
req-00014891,339218750,339,48.333333,48
req-00014892,339239583,339,48.333333,48
req-00014893,339260417,339,48.333333,48
req-00014894,339281250,339,48.333333,48
req-00014895,339302083,339,48.333333,48
req-00014896,339322917,339,48.333333,48
req-00014897,339343750,339,48.333333,48
req-00014898,339364583,339,48.333333,48
req-00014899,339385417,339,48.333333,48
req-00014900,339406250,339,48.333333,48
req-00014901,339427083,339,48.333333,48
req-00014902,339447917,339,48.333333,48
req-00014903,339468750,339,48.333333,48
req-00014904,339489583,339,48.333333,48
req-00014905,339510417,339,48.333333,48
req-00014906,339531250,339,48.333333,48
req-00014907,339552083,339,48.333333,48
req-00014908,339572917,339,48.333333,48
req-00014909,339593750,339,48.333333,48
req-00014910,339614583,339,48.333333,48
req-00014911,339635417,339,48.333333,48
req-00014912,339656250,339,48.333333,48
req-00014913,339677083,339,48.333333,48
req-00014914,339697917,339,48.333333,48
req-00014915,339718750,339,48.333333,48
req-00014916,339739583,339,48.333333,48
req-00014917,339760417,339,48.333333,48
req-00014918,339781250,339,48.333333,48
req-00014919,339802083,339,48.333333,48
req-00014920,339822917,339,48.333333,48
req-00014921,339843750,339,48.333333,48
req-00014922,339864583,339,48.333333,48
req-00014923,339885417,339,48.333333,48
req-00014924,339906250,339,48.333333,48
req-00014925,339927083,339,48.333333,48
req-00014926,339947917,339,48.333333,48
req-00014927,339968750,339,48.333333,48
req-00014928,339989583,339,48.333333,48
req-00014929,340010417,340,48.041667,48
req-00014930,340031250,340,48.041667,48
req-00014931,340052083,340,48.041667,48
req-00014932,340072917,340,48.041667,48
req-00014933,340093750,340,48.041667,48
req-00014934,340114583,340,48.041667,48
req-00014935,340135417,340,48.041667,48
req-00014936,340156250,340,48.041667,48
req-00014937,340177083,340,48.041667,48
req-00014938,340197917,340,48.041667,48
req-00014939,340218750,340,48.041667,48
req-00014940,340239583,340,48.041667,48
req-00014941,340260417,340,48.041667,48
req-00014942,340281250,340,48.041667,48
req-00014943,340302083,340,48.041667,48
req-00014944,340322917,340,48.041667,48
req-00014945,340343750,340,48.041667,48
req-00014946,340364583,340,48.041667,48
req-00014947,340385417,340,48.041667,48
req-00014948,340406250,340,48.041667,48
req-00014949,340427083,340,48.041667,48
req-00014950,340447917,340,48.041667,48
req-00014951,340468750,340,48.041667,48
req-00014952,340489583,340,48.041667,48
req-00014953,340510417,340,48.041667,48
req-00014954,340531250,340,48.041667,48
req-00014955,340552083,340,48.041667,48
req-00014956,340572917,340,48.041667,48
req-00014957,340593750,340,48.041667,48
req-00014958,340614583,340,48.041667,48
req-00014959,340635417,340,48.041667,48
req-00014960,340656250,340,48.041667,48
req-00014961,340677083,340,48.041667,48
req-00014962,340697917,340,48.041667,48
req-00014963,340718750,340,48.041667,48
req-00014964,340739583,340,48.041667,48
req-00014965,340760417,340,48.041667,48
req-00014966,340781250,340,48.041667,48
req-00014967,340802083,340,48.041667,48
req-00014968,340822917,340,48.041667,48
req-00014969,340843750,340,48.041667,48
req-00014970,340864583,340,48.041667,48
req-00014971,340885417,340,48.041667,48
req-00014972,340906250,340,48.041667,48
req-00014973,340927083,340,48.041667,48
req-00014974,340947917,340,48.041667,48
req-00014975,340968750,340,48.041667,48
req-00014976,340989583,340,48.041667,48
req-00014977,341010417,341,47.750000,48
req-00014978,341031250,341,47.750000,48
req-00014979,341052083,341,47.750000,48
req-00014980,341072917,341,47.750000,48
req-00014981,341093750,341,47.750000,48
req-00014982,341114583,341,47.750000,48
req-00014983,341135417,341,47.750000,48
req-00014984,341156250,341,47.750000,48
req-00014985,341177083,341,47.750000,48
req-00014986,341197917,341,47.750000,48
req-00014987,341218750,341,47.750000,48
req-00014988,341239583,341,47.750000,48
req-00014989,341260417,341,47.750000,48
req-00014990,341281250,341,47.750000,48
req-00014991,341302083,341,47.750000,48
req-00014992,341322917,341,47.750000,48
req-00014993,341343750,341,47.750000,48
req-00014994,341364583,341,47.750000,48
req-00014995,341385417,341,47.750000,48
req-00014996,341406250,341,47.750000,48
req-00014997,341427083,341,47.750000,48
req-00014998,341447917,341,47.750000,48
req-00014999,341468750,341,47.750000,48
req-00015000,341489583,341,47.750000,48
req-00015001,341510417,341,47.750000,48
req-00015002,341531250,341,47.750000,48
req-00015003,341552083,341,47.750000,48
req-00015004,341572917,341,47.750000,48
req-00015005,341593750,341,47.750000,48
req-00015006,341614583,341,47.750000,48
req-00015007,341635417,341,47.750000,48
req-00015008,341656250,341,47.750000,48
req-00015009,341677083,341,47.750000,48
req-00015010,341697917,341,47.750000,48
req-00015011,341718750,341,47.750000,48
req-00015012,341739583,341,47.750000,48
req-00015013,341760417,341,47.750000,48
req-00015014,341781250,341,47.750000,48
req-00015015,341802083,341,47.750000,48
req-00015016,341822917,341,47.750000,48
req-00015017,341843750,341,47.750000,48
req-00015018,341864583,341,47.750000,48
req-00015019,341885417,341,47.750000,48
req-00015020,341906250,341,47.750000,48
req-00015021,341927083,341,47.750000,48
req-00015022,341947917,341,47.750000,48
req-00015023,341968750,341,47.750000,48
req-00015024,341989583,341,47.750000,48
req-00015025,342010638,342,47.458333,47
req-00015026,342031915,342,47.458333,47
req-00015027,342053191,342,47.458333,47
req-00015028,342074468,342,47.458333,47
req-00015029,342095745,342,47.458333,47
req-00015030,342117021,342,47.458333,47
req-00015031,342138298,342,47.458333,47
req-00015032,342159574,342,47.458333,47
req-00015033,342180851,342,47.458333,47
req-00015034,342202128,342,47.458333,47
req-00015035,342223404,342,47.458333,47
req-00015036,342244681,342,47.458333,47
req-00015037,342265957,342,47.458333,47
req-00015038,342287234,342,47.458333,47
req-00015039,342308511,342,47.458333,47
req-00015040,342329787,342,47.458333,47
req-00015041,342351064,342,47.458333,47
req-00015042,342372340,342,47.458333,47
req-00015043,342393617,342,47.458333,47
req-00015044,342414894,342,47.458333,47
req-00015045,342436170,342,47.458333,47
req-00015046,342457447,342,47.458333,47
req-00015047,342478723,342,47.458333,47
req-00015048,342500000,342,47.458333,47
req-00015049,342521277,342,47.458333,47
req-00015050,342542553,342,47.458333,47
req-00015051,342563830,342,47.458333,47
req-00015052,342585106,342,47.458333,47
req-00015053,342606383,342,47.458333,47
req-00015054,342627660,342,47.458333,47
req-00015055,342648936,342,47.458333,47
req-00015056,342670213,342,47.458333,47
req-00015057,342691489,342,47.458333,47
req-00015058,342712766,342,47.458333,47
req-00015059,342734043,342,47.458333,47
req-00015060,342755319,342,47.458333,47
req-00015061,342776596,342,47.458333,47
req-00015062,342797872,342,47.458333,47
req-00015063,342819149,342,47.458333,47
req-00015064,342840426,342,47.458333,47
req-00015065,342861702,342,47.458333,47
req-00015066,342882979,342,47.458333,47
req-00015067,342904255,342,47.458333,47
req-00015068,342925532,342,47.458333,47
req-00015069,342946809,342,47.458333,47
req-00015070,342968085,342,47.458333,47
req-00015071,342989362,342,47.458333,47
req-00015072,343010638,343,47.166667,47
req-00015073,343031915,343,47.166667,47
req-00015074,343053191,343,47.166667,47
req-00015075,343074468,343,47.166667,47
req-00015076,343095745,343,47.166667,47
req-00015077,343117021,343,47.166667,47
req-00015078,343138298,343,47.166667,47
req-00015079,343159574,343,47.166667,47
req-00015080,343180851,343,47.166667,47
req-00015081,343202128,343,47.166667,47
req-00015082,343223404,343,47.166667,47
req-00015083,343244681,343,47.166667,47
req-00015084,343265957,343,47.166667,47
req-00015085,343287234,343,47.166667,47
req-00015086,343308511,343,47.166667,47
req-00015087,343329787,343,47.166667,47
req-00015088,343351064,343,47.166667,47
req-00015089,343372340,343,47.166667,47
req-00015090,343393617,343,47.166667,47
req-00015091,343414894,343,47.166667,47
req-00015092,343436170,343,47.166667,47
req-00015093,343457447,343,47.166667,47
req-00015094,343478723,343,47.166667,47
req-00015095,343500000,343,47.166667,47
req-00015096,343521277,343,47.166667,47
req-00015097,343542553,343,47.166667,47
req-00015098,343563830,343,47.166667,47
req-00015099,343585106,343,47.166667,47
req-00015100,343606383,343,47.166667,47
req-00015101,343627660,343,47.166667,47
req-00015102,343648936,343,47.166667,47
req-00015103,343670213,343,47.166667,47
req-00015104,343691489,343,47.166667,47
req-00015105,343712766,343,47.166667,47
req-00015106,343734043,343,47.166667,47
req-00015107,343755319,343,47.166667,47
req-00015108,343776596,343,47.166667,47
req-00015109,343797872,343,47.166667,47
req-00015110,343819149,343,47.166667,47
req-00015111,343840426,343,47.166667,47
req-00015112,343861702,343,47.166667,47
req-00015113,343882979,343,47.166667,47
req-00015114,343904255,343,47.166667,47
req-00015115,343925532,343,47.166667,47
req-00015116,343946809,343,47.166667,47
req-00015117,343968085,343,47.166667,47
req-00015118,343989362,343,47.166667,47
req-00015119,344010638,344,46.875000,47
req-00015120,344031915,344,46.875000,47
req-00015121,344053191,344,46.875000,47
req-00015122,344074468,344,46.875000,47
req-00015123,344095745,344,46.875000,47
req-00015124,344117021,344,46.875000,47
req-00015125,344138298,344,46.875000,47
req-00015126,344159574,344,46.875000,47
req-00015127,344180851,344,46.875000,47
req-00015128,344202128,344,46.875000,47
req-00015129,344223404,344,46.875000,47
req-00015130,344244681,344,46.875000,47
req-00015131,344265957,344,46.875000,47
req-00015132,344287234,344,46.875000,47
req-00015133,344308511,344,46.875000,47
req-00015134,344329787,344,46.875000,47
req-00015135,344351064,344,46.875000,47
req-00015136,344372340,344,46.875000,47
req-00015137,344393617,344,46.875000,47
req-00015138,344414894,344,46.875000,47
req-00015139,344436170,344,46.875000,47
req-00015140,344457447,344,46.875000,47
req-00015141,344478723,344,46.875000,47
req-00015142,344500000,344,46.875000,47
req-00015143,344521277,344,46.875000,47
req-00015144,344542553,344,46.875000,47
req-00015145,344563830,344,46.875000,47
req-00015146,344585106,344,46.875000,47
req-00015147,344606383,344,46.875000,47
req-00015148,344627660,344,46.875000,47
req-00015149,344648936,344,46.875000,47
req-00015150,344670213,344,46.875000,47
req-00015151,344691489,344,46.875000,47
req-00015152,344712766,344,46.875000,47
req-00015153,344734043,344,46.875000,47
req-00015154,344755319,344,46.875000,47
req-00015155,344776596,344,46.875000,47
req-00015156,344797872,344,46.875000,47
req-00015157,344819149,344,46.875000,47
req-00015158,344840426,344,46.875000,47
req-00015159,344861702,344,46.875000,47
req-00015160,344882979,344,46.875000,47
req-00015161,344904255,344,46.875000,47
req-00015162,344925532,344,46.875000,47
req-00015163,344946809,344,46.875000,47
req-00015164,344968085,344,46.875000,47
req-00015165,344989362,344,46.875000,47
req-00015166,345010638,345,46.583333,47
req-00015167,345031915,345,46.583333,47
req-00015168,345053191,345,46.583333,47
req-00015169,345074468,345,46.583333,47
req-00015170,345095745,345,46.583333,47
req-00015171,345117021,345,46.583333,47
req-00015172,345138298,345,46.583333,47
req-00015173,345159574,345,46.583333,47
req-00015174,345180851,345,46.583333,47
req-00015175,345202128,345,46.583333,47
req-00015176,345223404,345,46.583333,47
req-00015177,345244681,345,46.583333,47
req-00015178,345265957,345,46.583333,47
req-00015179,345287234,345,46.583333,47
req-00015180,345308511,345,46.583333,47
req-00015181,345329787,345,46.583333,47
req-00015182,345351064,345,46.583333,47
req-00015183,345372340,345,46.583333,47
req-00015184,345393617,345,46.583333,47
req-00015185,345414894,345,46.583333,47
req-00015186,345436170,345,46.583333,47
req-00015187,345457447,345,46.583333,47
req-00015188,345478723,345,46.583333,47
req-00015189,345500000,345,46.583333,47
req-00015190,345521277,345,46.583333,47
req-00015191,345542553,345,46.583333,47
req-00015192,345563830,345,46.583333,47
req-00015193,345585106,345,46.583333,47
req-00015194,345606383,345,46.583333,47
req-00015195,345627660,345,46.583333,47
req-00015196,345648936,345,46.583333,47
req-00015197,345670213,345,46.583333,47
req-00015198,345691489,345,46.583333,47
req-00015199,345712766,345,46.583333,47
req-00015200,345734043,345,46.583333,47
req-00015201,345755319,345,46.583333,47
req-00015202,345776596,345,46.583333,47
req-00015203,345797872,345,46.583333,47
req-00015204,345819149,345,46.583333,47
req-00015205,345840426,345,46.583333,47
req-00015206,345861702,345,46.583333,47
req-00015207,345882979,345,46.583333,47
req-00015208,345904255,345,46.583333,47
req-00015209,345925532,345,46.583333,47
req-00015210,345946809,345,46.583333,47
req-00015211,345968085,345,46.583333,47
req-00015212,345989362,345,46.583333,47
req-00015213,346010870,346,46.291667,46
req-00015214,346032609,346,46.291667,46
req-00015215,346054348,346,46.291667,46
req-00015216,346076087,346,46.291667,46
req-00015217,346097826,346,46.291667,46
req-00015218,346119565,346,46.291667,46
req-00015219,346141304,346,46.291667,46
req-00015220,346163043,346,46.291667,46
req-00015221,346184783,346,46.291667,46
req-00015222,346206522,346,46.291667,46
req-00015223,346228261,346,46.291667,46
req-00015224,346250000,346,46.291667,46
req-00015225,346271739,346,46.291667,46
req-00015226,346293478,346,46.291667,46
req-00015227,346315217,346,46.291667,46
req-00015228,346336957,346,46.291667,46
req-00015229,346358696,346,46.291667,46
req-00015230,346380435,346,46.291667,46
req-00015231,346402174,346,46.291667,46
req-00015232,346423913,346,46.291667,46
req-00015233,346445652,346,46.291667,46
req-00015234,346467391,346,46.291667,46
req-00015235,346489130,346,46.291667,46
req-00015236,346510870,346,46.291667,46
req-00015237,346532609,346,46.291667,46
req-00015238,346554348,346,46.291667,46
req-00015239,346576087,346,46.291667,46
req-00015240,346597826,346,46.291667,46
req-00015241,346619565,346,46.291667,46
req-00015242,346641304,346,46.291667,46
req-00015243,346663043,346,46.291667,46
req-00015244,346684783,346,46.291667,46
req-00015245,346706522,346,46.291667,46
req-00015246,346728261,346,46.291667,46
req-00015247,346750000,346,46.291667,46
req-00015248,346771739,346,46.291667,46
req-00015249,346793478,346,46.291667,46
req-00015250,346815217,346,46.291667,46
req-00015251,346836957,346,46.291667,46
req-00015252,346858696,346,46.291667,46
req-00015253,346880435,346,46.291667,46
req-00015254,346902174,346,46.291667,46
req-00015255,346923913,346,46.291667,46
req-00015256,346945652,346,46.291667,46
req-00015257,346967391,346,46.291667,46
req-00015258,346989130,346,46.291667,46
req-00015259,347010870,347,46.000000,46
req-00015260,347032609,347,46.000000,46
req-00015261,347054348,347,46.000000,46
req-00015262,347076087,347,46.000000,46
req-00015263,347097826,347,46.000000,46
req-00015264,347119565,347,46.000000,46
req-00015265,347141304,347,46.000000,46
req-00015266,347163043,347,46.000000,46
req-00015267,347184783,347,46.000000,46
req-00015268,347206522,347,46.000000,46
req-00015269,347228261,347,46.000000,46
req-00015270,347250000,347,46.000000,46
req-00015271,347271739,347,46.000000,46
req-00015272,347293478,347,46.000000,46
req-00015273,347315217,347,46.000000,46
req-00015274,347336957,347,46.000000,46
req-00015275,347358696,347,46.000000,46
req-00015276,347380435,347,46.000000,46
req-00015277,347402174,347,46.000000,46
req-00015278,347423913,347,46.000000,46
req-00015279,347445652,347,46.000000,46
req-00015280,347467391,347,46.000000,46
req-00015281,347489130,347,46.000000,46
req-00015282,347510870,347,46.000000,46
req-00015283,347532609,347,46.000000,46
req-00015284,347554348,347,46.000000,46
req-00015285,347576087,347,46.000000,46
req-00015286,347597826,347,46.000000,46
req-00015287,347619565,347,46.000000,46
req-00015288,347641304,347,46.000000,46
req-00015289,347663043,347,46.000000,46
req-00015290,347684783,347,46.000000,46
req-00015291,347706522,347,46.000000,46
req-00015292,347728261,347,46.000000,46
req-00015293,347750000,347,46.000000,46
req-00015294,347771739,347,46.000000,46
req-00015295,347793478,347,46.000000,46
req-00015296,347815217,347,46.000000,46
req-00015297,347836957,347,46.000000,46
req-00015298,347858696,347,46.000000,46
req-00015299,347880435,347,46.000000,46
req-00015300,347902174,347,46.000000,46
req-00015301,347923913,347,46.000000,46
req-00015302,347945652,347,46.000000,46
req-00015303,347967391,347,46.000000,46
req-00015304,347989130,347,46.000000,46
req-00015305,348010870,348,45.708333,46
req-00015306,348032609,348,45.708333,46
req-00015307,348054348,348,45.708333,46
req-00015308,348076087,348,45.708333,46
req-00015309,348097826,348,45.708333,46
req-00015310,348119565,348,45.708333,46
req-00015311,348141304,348,45.708333,46
req-00015312,348163043,348,45.708333,46
req-00015313,348184783,348,45.708333,46
req-00015314,348206522,348,45.708333,46
req-00015315,348228261,348,45.708333,46
req-00015316,348250000,348,45.708333,46
req-00015317,348271739,348,45.708333,46
req-00015318,348293478,348,45.708333,46
req-00015319,348315217,348,45.708333,46
req-00015320,348336957,348,45.708333,46
req-00015321,348358696,348,45.708333,46
req-00015322,348380435,348,45.708333,46
req-00015323,348402174,348,45.708333,46
req-00015324,348423913,348,45.708333,46
req-00015325,348445652,348,45.708333,46
req-00015326,348467391,348,45.708333,46
req-00015327,348489130,348,45.708333,46
req-00015328,348510870,348,45.708333,46
req-00015329,348532609,348,45.708333,46
req-00015330,348554348,348,45.708333,46
req-00015331,348576087,348,45.708333,46
req-00015332,348597826,348,45.708333,46
req-00015333,348619565,348,45.708333,46
req-00015334,348641304,348,45.708333,46
req-00015335,348663043,348,45.708333,46
req-00015336,348684783,348,45.708333,46
req-00015337,348706522,348,45.708333,46
req-00015338,348728261,348,45.708333,46
req-00015339,348750000,348,45.708333,46
req-00015340,348771739,348,45.708333,46
req-00015341,348793478,348,45.708333,46
req-00015342,348815217,348,45.708333,46
req-00015343,348836957,348,45.708333,46
req-00015344,348858696,348,45.708333,46
req-00015345,348880435,348,45.708333,46
req-00015346,348902174,348,45.708333,46
req-00015347,348923913,348,45.708333,46
req-00015348,348945652,348,45.708333,46
req-00015349,348967391,348,45.708333,46
req-00015350,348989130,348,45.708333,46
req-00015351,349011111,349,45.416667,45
req-00015352,349033333,349,45.416667,45
req-00015353,349055556,349,45.416667,45
req-00015354,349077778,349,45.416667,45
req-00015355,349100000,349,45.416667,45
req-00015356,349122222,349,45.416667,45
req-00015357,349144444,349,45.416667,45
req-00015358,349166667,349,45.416667,45
req-00015359,349188889,349,45.416667,45
req-00015360,349211111,349,45.416667,45
req-00015361,349233333,349,45.416667,45
req-00015362,349255556,349,45.416667,45
req-00015363,349277778,349,45.416667,45
req-00015364,349300000,349,45.416667,45
req-00015365,349322222,349,45.416667,45
req-00015366,349344444,349,45.416667,45
req-00015367,349366667,349,45.416667,45
req-00015368,349388889,349,45.416667,45
req-00015369,349411111,349,45.416667,45
req-00015370,349433333,349,45.416667,45
req-00015371,349455556,349,45.416667,45
req-00015372,349477778,349,45.416667,45
req-00015373,349500000,349,45.416667,45
req-00015374,349522222,349,45.416667,45
req-00015375,349544444,349,45.416667,45
req-00015376,349566667,349,45.416667,45
req-00015377,349588889,349,45.416667,45
req-00015378,349611111,349,45.416667,45
req-00015379,349633333,349,45.416667,45
req-00015380,349655556,349,45.416667,45
req-00015381,349677778,349,45.416667,45
req-00015382,349700000,349,45.416667,45
req-00015383,349722222,349,45.416667,45
req-00015384,349744444,349,45.416667,45
req-00015385,349766667,349,45.416667,45
req-00015386,349788889,349,45.416667,45
req-00015387,349811111,349,45.416667,45
req-00015388,349833333,349,45.416667,45
req-00015389,349855556,349,45.416667,45
req-00015390,349877778,349,45.416667,45
req-00015391,349900000,349,45.416667,45
req-00015392,349922222,349,45.416667,45
req-00015393,349944444,349,45.416667,45
req-00015394,349966667,349,45.416667,45
req-00015395,349988889,349,45.416667,45
req-00015396,350011111,350,45.125000,45
req-00015397,350033333,350,45.125000,45
req-00015398,350055556,350,45.125000,45
req-00015399,350077778,350,45.125000,45
req-00015400,350100000,350,45.125000,45
req-00015401,350122222,350,45.125000,45
req-00015402,350144444,350,45.125000,45
req-00015403,350166667,350,45.125000,45
req-00015404,350188889,350,45.125000,45
req-00015405,350211111,350,45.125000,45
req-00015406,350233333,350,45.125000,45
req-00015407,350255556,350,45.125000,45
req-00015408,350277778,350,45.125000,45
req-00015409,350300000,350,45.125000,45
req-00015410,350322222,350,45.125000,45
req-00015411,350344444,350,45.125000,45
req-00015412,350366667,350,45.125000,45
req-00015413,350388889,350,45.125000,45
req-00015414,350411111,350,45.125000,45
req-00015415,350433333,350,45.125000,45
req-00015416,350455556,350,45.125000,45
req-00015417,350477778,350,45.125000,45
req-00015418,350500000,350,45.125000,45
req-00015419,350522222,350,45.125000,45
req-00015420,350544444,350,45.125000,45
req-00015421,350566667,350,45.125000,45
req-00015422,350588889,350,45.125000,45
req-00015423,350611111,350,45.125000,45
req-00015424,350633333,350,45.125000,45
req-00015425,350655556,350,45.125000,45
req-00015426,350677778,350,45.125000,45
req-00015427,350700000,350,45.125000,45
req-00015428,350722222,350,45.125000,45
req-00015429,350744444,350,45.125000,45
req-00015430,350766667,350,45.125000,45
req-00015431,350788889,350,45.125000,45
req-00015432,350811111,350,45.125000,45
req-00015433,350833333,350,45.125000,45
req-00015434,350855556,350,45.125000,45
req-00015435,350877778,350,45.125000,45
req-00015436,350900000,350,45.125000,45
req-00015437,350922222,350,45.125000,45
req-00015438,350944444,350,45.125000,45
req-00015439,350966667,350,45.125000,45
req-00015440,350988889,350,45.125000,45
req-00015441,351011111,351,44.833333,45
req-00015442,351033333,351,44.833333,45
req-00015443,351055556,351,44.833333,45
req-00015444,351077778,351,44.833333,45
req-00015445,351100000,351,44.833333,45
req-00015446,351122222,351,44.833333,45
req-00015447,351144444,351,44.833333,45
req-00015448,351166667,351,44.833333,45
req-00015449,351188889,351,44.833333,45
req-00015450,351211111,351,44.833333,45
req-00015451,351233333,351,44.833333,45
req-00015452,351255556,351,44.833333,45
req-00015453,351277778,351,44.833333,45
req-00015454,351300000,351,44.833333,45
req-00015455,351322222,351,44.833333,45
req-00015456,351344444,351,44.833333,45
req-00015457,351366667,351,44.833333,45
req-00015458,351388889,351,44.833333,45
req-00015459,351411111,351,44.833333,45
req-00015460,351433333,351,44.833333,45
req-00015461,351455556,351,44.833333,45
req-00015462,351477778,351,44.833333,45
req-00015463,351500000,351,44.833333,45
req-00015464,351522222,351,44.833333,45
req-00015465,351544444,351,44.833333,45
req-00015466,351566667,351,44.833333,45
req-00015467,351588889,351,44.833333,45
req-00015468,351611111,351,44.833333,45
req-00015469,351633333,351,44.833333,45
req-00015470,351655556,351,44.833333,45
req-00015471,351677778,351,44.833333,45
req-00015472,351700000,351,44.833333,45
req-00015473,351722222,351,44.833333,45
req-00015474,351744444,351,44.833333,45
req-00015475,351766667,351,44.833333,45
req-00015476,351788889,351,44.833333,45
req-00015477,351811111,351,44.833333,45
req-00015478,351833333,351,44.833333,45
req-00015479,351855556,351,44.833333,45
req-00015480,351877778,351,44.833333,45
req-00015481,351900000,351,44.833333,45
req-00015482,351922222,351,44.833333,45
req-00015483,351944444,351,44.833333,45
req-00015484,351966667,351,44.833333,45
req-00015485,351988889,351,44.833333,45
req-00015486,352011111,352,44.541667,45
req-00015487,352033333,352,44.541667,45
req-00015488,352055556,352,44.541667,45
req-00015489,352077778,352,44.541667,45
req-00015490,352100000,352,44.541667,45
req-00015491,352122222,352,44.541667,45
req-00015492,352144444,352,44.541667,45
req-00015493,352166667,352,44.541667,45
req-00015494,352188889,352,44.541667,45
req-00015495,352211111,352,44.541667,45
req-00015496,352233333,352,44.541667,45
req-00015497,352255556,352,44.541667,45
req-00015498,352277778,352,44.541667,45
req-00015499,352300000,352,44.541667,45
req-00015500,352322222,352,44.541667,45
req-00015501,352344444,352,44.541667,45
req-00015502,352366667,352,44.541667,45
req-00015503,352388889,352,44.541667,45
req-00015504,352411111,352,44.541667,45
req-00015505,352433333,352,44.541667,45
req-00015506,352455556,352,44.541667,45
req-00015507,352477778,352,44.541667,45
req-00015508,352500000,352,44.541667,45
req-00015509,352522222,352,44.541667,45
req-00015510,352544444,352,44.541667,45
req-00015511,352566667,352,44.541667,45
req-00015512,352588889,352,44.541667,45
req-00015513,352611111,352,44.541667,45
req-00015514,352633333,352,44.541667,45
req-00015515,352655556,352,44.541667,45
req-00015516,352677778,352,44.541667,45
req-00015517,352700000,352,44.541667,45
req-00015518,352722222,352,44.541667,45
req-00015519,352744444,352,44.541667,45
req-00015520,352766667,352,44.541667,45
req-00015521,352788889,352,44.541667,45
req-00015522,352811111,352,44.541667,45
req-00015523,352833333,352,44.541667,45
req-00015524,352855556,352,44.541667,45
req-00015525,352877778,352,44.541667,45
req-00015526,352900000,352,44.541667,45
req-00015527,352922222,352,44.541667,45
req-00015528,352944444,352,44.541667,45
req-00015529,352966667,352,44.541667,45
req-00015530,352988889,352,44.541667,45
req-00015531,353011364,353,44.250000,44
req-00015532,353034091,353,44.250000,44
req-00015533,353056818,353,44.250000,44
req-00015534,353079545,353,44.250000,44
req-00015535,353102273,353,44.250000,44
req-00015536,353125000,353,44.250000,44
req-00015537,353147727,353,44.250000,44
req-00015538,353170455,353,44.250000,44
req-00015539,353193182,353,44.250000,44
req-00015540,353215909,353,44.250000,44
req-00015541,353238636,353,44.250000,44
req-00015542,353261364,353,44.250000,44
req-00015543,353284091,353,44.250000,44
req-00015544,353306818,353,44.250000,44
req-00015545,353329545,353,44.250000,44
req-00015546,353352273,353,44.250000,44
req-00015547,353375000,353,44.250000,44
req-00015548,353397727,353,44.250000,44
req-00015549,353420455,353,44.250000,44
req-00015550,353443182,353,44.250000,44
req-00015551,353465909,353,44.250000,44
req-00015552,353488636,353,44.250000,44
req-00015553,353511364,353,44.250000,44
req-00015554,353534091,353,44.250000,44
req-00015555,353556818,353,44.250000,44
req-00015556,353579545,353,44.250000,44
req-00015557,353602273,353,44.250000,44
req-00015558,353625000,353,44.250000,44
req-00015559,353647727,353,44.250000,44
req-00015560,353670455,353,44.250000,44
req-00015561,353693182,353,44.250000,44
req-00015562,353715909,353,44.250000,44
req-00015563,353738636,353,44.250000,44
req-00015564,353761364,353,44.250000,44
req-00015565,353784091,353,44.250000,44
req-00015566,353806818,353,44.250000,44
req-00015567,353829545,353,44.250000,44
req-00015568,353852273,353,44.250000,44
req-00015569,353875000,353,44.250000,44
req-00015570,353897727,353,44.250000,44
req-00015571,353920455,353,44.250000,44
req-00015572,353943182,353,44.250000,44
req-00015573,353965909,353,44.250000,44
req-00015574,353988636,353,44.250000,44
req-00015575,354011364,354,43.958333,44
req-00015576,354034091,354,43.958333,44
req-00015577,354056818,354,43.958333,44
req-00015578,354079545,354,43.958333,44
req-00015579,354102273,354,43.958333,44
req-00015580,354125000,354,43.958333,44
req-00015581,354147727,354,43.958333,44
req-00015582,354170455,354,43.958333,44
req-00015583,354193182,354,43.958333,44
req-00015584,354215909,354,43.958333,44
req-00015585,354238636,354,43.958333,44
req-00015586,354261364,354,43.958333,44
req-00015587,354284091,354,43.958333,44
req-00015588,354306818,354,43.958333,44
req-00015589,354329545,354,43.958333,44
req-00015590,354352273,354,43.958333,44
req-00015591,354375000,354,43.958333,44
req-00015592,354397727,354,43.958333,44
req-00015593,354420455,354,43.958333,44
req-00015594,354443182,354,43.958333,44
req-00015595,354465909,354,43.958333,44
req-00015596,354488636,354,43.958333,44
req-00015597,354511364,354,43.958333,44
req-00015598,354534091,354,43.958333,44
req-00015599,354556818,354,43.958333,44
req-00015600,354579545,354,43.958333,44
req-00015601,354602273,354,43.958333,44
req-00015602,354625000,354,43.958333,44
req-00015603,354647727,354,43.958333,44
req-00015604,354670455,354,43.958333,44
req-00015605,354693182,354,43.958333,44
req-00015606,354715909,354,43.958333,44
req-00015607,354738636,354,43.958333,44
